well,channel,z-slice,SNR
C6-1,640,34,5.3841316663338095
C6-1,555,0,2.185390478005707
C6-1,555,1,2.3924970341666847
C6-1,555,2,2.504607595265131
C6-1,555,3,2.563383681620713
C6-1,555,4,2.6758115511169906
C6-1,555,5,2.8326407269735308
C6-1,555,6,2.9413148176247446
C6-1,555,7,3.01768743899876
C6-1,555,8,3.064160879664099
C6-1,555,9,3.0715173741726924
C6-1,555,10,3.0980770017874817
C6-1,555,11,3.1106597076325753
C6-1,555,12,3.1590802231605455
C6-1,555,13,3.1966537394405683
C6-1,555,14,3.2587194721169706
C6-1,555,15,3.323192303786488
C6-1,555,16,3.386184414893191
C6-1,555,17,3.4494423144309527
C6-1,555,18,3.5135340080783606
C6-1,555,19,3.574874345707746
C6-1,555,20,3.6340811839863094
C6-1,555,21,3.6998875805461098
C6-1,555,22,3.768615363581315
C6-1,555,23,3.8368607289636767
C6-1,555,24,3.895969628774445
C6-1,555,25,3.96210059979732
C6-1,555,26,4.023650778508157
C6-1,555,27,4.091798251068316
C6-1,555,28,4.149555758087607
C6-1,555,29,4.203213815670534
C6-1,555,30,4.266097030921605
C6-1,555,31,4.318504356704722
C6-1,555,32,4.370059568356356
C6-1,555,33,4.414941133999543
C6-1,555,34,4.4681920744407435
D4-2,488,0,1.0520290811364108
D4-2,488,1,0.52052234505531
D4-2,488,2,0.42135575215401816
D4-2,488,3,0.401024561123851
D4-2,488,4,0.3953230190931051
D4-2,488,5,0.3906277010140734
D4-2,488,6,0.38495102137605836
D4-2,488,7,0.37992982334048814
D4-2,488,8,0.3746343403395303
D4-2,488,9,0.3721701291227328
D4-2,488,10,0.37190388606101565
D4-2,488,11,0.3747043844115756
D4-2,488,12,0.38071557094584935
D4-2,488,13,0.3893298854691227
D4-2,488,14,0.40041238820917285
D4-2,488,15,0.4151912710593013
D4-2,488,16,0.4306696543067867
D4-2,555,0,1.8426591275656035
D4-2,555,1,1.3340384783222843
D4-2,555,2,1.0950720440386565
D4-2,555,3,1.1830580798275838
D4-2,555,4,1.2893748472421545
D4-2,555,5,1.3666312272202576
D4-2,555,6,1.418285396435082
D4-2,555,7,1.3876799922325176
D4-2,555,8,1.4354800688141107
D4-2,555,9,1.5448111016433053
D4-2,555,10,1.6633992946969378
D4-2,555,11,1.8042610623880362
D4-2,555,12,1.9593860987703458
D4-2,555,13,2.1099282024809964
D4-2,555,14,2.298443390648738
D4-2,555,15,2.4904059873875863
D4-2,555,16,2.6854912347874778
D4-2,405,0,2.169457865477337
D4-2,405,1,1.5897911151015374
D4-2,405,2,1.244487519986779
D4-2,405,3,1.0433359198556544
D4-2,405,4,0.9602424453128549
D4-2,405,5,0.9322051771044757
D4-2,405,6,0.9578843601768934
D4-2,405,7,1.0833517594153672
D4-2,405,8,1.3517521211781152
D4-2,405,9,1.5559632073664327
D4-2,405,10,1.7140299708046352
D4-2,405,11,1.8131130558086412
D4-2,405,12,1.857529638170012
D4-2,405,13,1.9497830785584522
D4-2,405,14,2.1115887418250954
D4-2,405,15,2.3705317532210786
D4-2,405,16,2.58063647503425
D4-2,640,0,5.346517319836425
D4-2,640,1,5.432733177191766
D4-2,640,2,5.370331528031311
D4-2,640,3,5.346375644755819
D4-2,640,4,5.360747674340779
D4-2,640,5,5.428087736544915
D4-2,640,6,5.46446940074588
D4-2,640,7,5.482873780250557
D4-2,640,8,5.494425964866424
D4-2,640,9,5.506593091168396
D4-2,640,10,5.522074019261162
D4-2,640,11,5.5305327948177805
D4-2,640,12,5.540424313390107
D4-2,640,13,5.545261130489588
D4-2,640,14,5.554069414477034
D4-2,640,15,5.569407083677602
D4-2,640,16,5.556939898742263
D4-2,TRANS,0,8.109212999214119
D4-2,TRANS,1,8.119590913549297
D4-2,TRANS,2,8.115238463527554
D4-2,TRANS,3,8.118779031674707
D4-2,TRANS,4,8.117193241310586
D4-2,TRANS,5,8.118403369834342
D4-2,TRANS,6,8.123565825541865
D4-2,TRANS,7,8.120916634946063
D4-2,TRANS,8,8.122123757339404
D4-2,TRANS,9,8.118330717488035
D4-2,TRANS,10,8.121037901164074
D4-2,TRANS,11,8.11536946607815
D4-2,TRANS,12,8.12469129366731
D4-2,TRANS,13,8.113928338900665
D4-2,TRANS,14,8.11834256541184
D4-2,TRANS,15,8.116181951916388
D4-2,TRANS,16,8.12398886690725
C7-1,405,0,3.084323540409817
C7-1,405,1,2.9910372301950976
C7-1,405,2,2.8784591780645146
C7-1,405,3,2.7590732458620097
C7-1,405,4,2.558791823083224
C7-1,405,5,2.043709153328831
C7-1,405,6,1.5727187940798912
C7-1,405,7,1.3922093594120124
C7-1,405,8,1.3059903392188834
C7-1,405,9,1.2726043895886179
C7-1,405,10,1.2651477544229728
C7-1,405,11,1.271941968708103
C7-1,405,12,1.2963980737684586
C7-1,405,13,1.3238077315182928
C7-1,405,14,1.350018605029747
C7-1,405,15,1.3797422125930647
C7-1,405,16,1.4194143852483811
C7-1,405,17,1.4525690499277524
C7-1,405,18,1.4858522944836703
C7-1,405,19,1.5325141619698117
C7-1,405,20,1.5900754833686812
C7-1,405,21,1.6703009243279476
C7-1,405,22,1.7663399338356394
C7-1,405,23,1.859802586703835
C7-1,405,24,1.9467503575879896
C7-1,555,0,3.1312323135549325
C7-1,555,1,3.0977143094123827
C7-1,555,2,3.0000110376170146
C7-1,555,3,2.5612162666062854
C7-1,555,4,2.312711514848971
C7-1,555,5,2.337348836083572
C7-1,555,6,2.3723497649196386
C7-1,555,7,2.4204314919522036
C7-1,555,8,2.443426949692515
C7-1,555,9,2.461770589631526
C7-1,555,10,2.4478568953170687
C7-1,555,11,2.4336288725679265
C7-1,555,12,2.4179885074344756
C7-1,555,13,2.409994840936817
C7-1,555,14,2.4022552735047547
C7-1,555,15,2.3887374908050862
C7-1,555,16,2.382550197626066
C7-1,555,17,2.381005625369522
C7-1,555,18,2.3728940235166855
C7-1,555,19,2.366325288691859
C7-1,555,20,2.3630443350621033
C7-1,555,21,2.3586756257069403
C7-1,555,22,2.3481289771233453
C7-1,555,23,2.3387143826088534
C7-1,555,24,2.3392482683571507
C7-1,640,0,4.688426172839635
C7-1,640,1,3.3337860714833756
C7-1,640,2,3.7272624450201914
C7-1,640,3,3.650969725860849
C7-1,640,4,3.4999992035337346
C7-1,640,5,3.4405807177959624
C7-1,640,6,3.4155376003569144
C7-1,640,7,3.377648491223976
C7-1,640,8,3.3253564494925887
C7-1,640,9,3.275885120098416
C7-1,640,10,3.284871621376453
C7-1,640,11,3.3254659261961783
C7-1,640,12,3.333002639785764
C7-1,640,13,3.325642374835629
C7-1,640,14,3.3407582564870806
C7-1,640,15,3.3571748934782466
C7-1,640,16,3.400717155362024
C7-1,640,17,3.45115622942433
C7-1,640,18,3.4947076248873654
C7-1,640,19,3.533437716540916
C7-1,640,20,3.5912896320899437
C7-1,640,21,3.6537310091256754
C7-1,640,22,3.6911852829985463
C7-1,640,23,3.7183513543577065
C7-1,640,24,3.784417747966344
C7-1,488,0,4.236029861408233
C7-1,488,1,4.178030954263914
C7-1,488,2,4.1392037342348384
C7-1,488,3,4.480800673870678
C7-1,488,4,3.4851538954416106
C7-1,488,5,3.1478755556829703
C7-1,488,6,3.102165511465063
C7-1,488,7,3.0852777018702606
C7-1,488,8,3.0276503005825353
C7-1,488,9,2.98830858144375
C7-1,488,10,2.9914921697517305
C7-1,488,11,2.98422603099746
C7-1,488,12,2.9709864012829104
C7-1,488,13,2.965704834281134
C7-1,488,14,2.9524708828726403
C7-1,488,15,2.9270160691816764
C7-1,488,16,2.898590193171153
C7-1,488,17,2.881448744121306
C7-1,488,18,2.861600755973999
C7-1,488,19,2.8351611309515246
C7-1,488,20,2.807345984138274
C7-1,488,21,2.7794464344346763
C7-1,488,22,2.746330972507188
C7-1,488,23,2.7125428977056942
C7-1,488,24,2.6868878844204978
C7-1,TRANS,0,7.908952122951975
C7-1,TRANS,1,7.887504820388009
C7-1,TRANS,2,7.863802743195483
C7-1,TRANS,3,7.845081440613206
C7-1,TRANS,4,7.813737892374696
C7-1,TRANS,5,7.801237470635049
C7-1,TRANS,6,7.764721938796073
C7-1,TRANS,7,7.754118105961632
C7-1,TRANS,8,7.739052102674069
C7-1,TRANS,9,7.733593968950603
C7-1,TRANS,10,7.716287826466711
C7-1,TRANS,11,7.727022459570649
C7-1,TRANS,12,7.708686590626734
C7-1,TRANS,13,7.702266076186394
C7-1,TRANS,14,7.699449400982122
C7-1,TRANS,15,7.704164031300397
C7-1,TRANS,16,7.707341185366074
C7-1,TRANS,17,7.7015385446761
C7-1,TRANS,18,7.693254852894457
C7-1,TRANS,19,7.692569050003488
C7-1,TRANS,20,7.690604983039956
C7-1,TRANS,21,7.701347582111036
C7-1,TRANS,22,7.7113642175788275
C7-1,TRANS,23,7.720627394139074
C7-1,TRANS,24,7.728388962190008
D11-2,TRANS,0,7.94708701403037
D11-2,TRANS,1,7.9222476601721885
D11-2,TRANS,2,7.929762562923922
D11-2,TRANS,3,7.924838771210126
D11-2,TRANS,4,7.911466703802554
D11-2,TRANS,5,7.921721560377897
D11-2,TRANS,6,7.913211224121081
D11-2,TRANS,7,7.912403058888186
D11-2,TRANS,8,7.908294285888831
D11-2,TRANS,9,7.903394491659342
D11-2,TRANS,10,7.900364280879481
D11-2,TRANS,11,7.905444672048714
D11-2,TRANS,12,7.89679081495703
D11-2,TRANS,13,7.891875918398373
D11-2,TRANS,14,7.89457385880986
D11-2,TRANS,15,7.88719613502484
D11-2,TRANS,16,7.88292792657934
D11-2,TRANS,17,7.876314404144042
D11-2,TRANS,18,7.871043814526445
D11-2,TRANS,19,7.858490341473083
D11-2,TRANS,20,7.845106766317492
D11-2,TRANS,21,7.831401978311739
D11-2,TRANS,22,7.825291469870973
D11-2,TRANS,23,7.814275551163739
D11-2,TRANS,24,7.794730093761461
D11-2,TRANS,25,7.7845926330354285
D11-2,TRANS,26,7.779754611989643
D11-2,TRANS,27,7.764780226418144
D11-2,TRANS,28,7.752951885043614
D11-2,TRANS,29,7.747919521308761
D11-2,TRANS,30,7.732798361976442
D11-2,TRANS,31,7.721763871429176
D11-2,TRANS,32,7.7157308469029795
D11-2,TRANS,33,7.706345773184473
D11-2,TRANS,34,7.705297580822921
D11-2,TRANS,35,7.705860188763747
D11-2,TRANS,36,7.6878001524353685
D11-2,TRANS,37,7.679193933379802
D11-2,TRANS,38,7.673957418758844
D11-2,TRANS,39,7.671252023899679
D11-2,TRANS,40,7.662933249611815
D11-2,TRANS,41,7.66248709511355
D11-2,TRANS,42,7.660059529718907
D11-2,TRANS,43,7.66092708577915
D11-2,TRANS,44,7.661533768884178
D11-2,TRANS,45,7.666568781584755
D11-2,TRANS,46,7.676364099479583
D11-2,TRANS,47,7.677842799341926
D11-2,TRANS,48,7.684444718150199
D11-2,TRANS,49,7.681443673433457
D11-2,TRANS,50,7.685279236452335
D11-2,TRANS,51,7.689195752989963
D11-2,TRANS,52,7.680367532112489
D11-2,TRANS,53,7.667450686024691
D11-2,TRANS,54,7.665213704712167
D11-2,TRANS,55,7.654916170170164
D11-2,TRANS,56,7.650775358834866
D11-2,TRANS,57,7.641153002857535
D11-2,TRANS,58,7.635723516077466
D11-2,TRANS,59,7.6229284170855705
D11-2,TRANS,60,7.598191762048852
D11-2,488,0,2.914854723002936
D11-2,488,1,2.862916703158069
D11-2,488,2,2.821138645736543
D11-2,488,3,2.77897548405124
D11-2,488,4,2.7377541865685595
D11-2,488,5,2.705324346932553
D11-2,488,6,2.6768626554717923
D11-2,488,7,2.652541269276065
D11-2,488,8,2.6333796236301996
D11-2,488,9,2.6166166204171
D11-2,488,10,2.6027832190441216
D11-2,488,11,2.589063207689744
D11-2,488,12,2.575111232657134
D11-2,488,13,2.559401546558383
D11-2,488,14,2.5448739739790067
D11-2,488,15,2.546666897680219
D11-2,488,16,3.0562567956797166
D11-2,488,17,2.582296500135153
D11-2,488,18,1.9741474404917745
D11-2,488,19,2.0048164766539536
D11-2,488,20,2.046779657598903
D11-2,488,21,2.0884613011122015
D11-2,488,22,2.1140539358177133
D11-2,488,23,2.1161486895402972
D11-2,488,24,2.102722271158436
D11-2,488,25,2.092727353326361
D11-2,488,26,2.083229137789596
D11-2,488,27,2.0697910904737356
D11-2,488,28,2.051629658844013
D11-2,488,29,2.034564782071472
D11-2,488,30,2.0189804469976527
D11-2,488,31,2.0013731159086445
D11-2,488,32,1.9839540685703172
D11-2,488,33,1.968647131841844
D11-2,488,34,1.9521542366151174
D11-2,488,35,1.9351292864058007
D11-2,488,36,1.9274489323946313
D11-2,488,37,1.9133457882248912
D11-2,488,38,1.9002509945438528
D11-2,488,39,1.8883027188391357
D11-2,488,40,1.8762293160548444
D11-2,488,41,1.8646350848727786
D11-2,488,42,1.853487200881568
D11-2,488,43,1.8423251696169904
D11-2,488,44,1.8306344998711452
D11-2,488,45,1.8186161214839813
D11-2,488,46,1.8076990370411656
D11-2,488,47,1.7981948723582173
D11-2,488,48,1.7893733011170205
D11-2,488,49,1.7819950324017755
D11-2,488,50,1.7747287808809864
D11-2,488,51,1.7668576228627935
D11-2,488,52,1.7599822931939844
D11-2,488,53,1.7530644885326445
D11-2,488,54,1.7469355016202563
D11-2,488,55,1.7397259958837157
D11-2,488,56,1.733033760163274
D11-2,488,57,1.72514993585594
D11-2,488,58,1.7178377331191148
D11-2,488,59,1.7101654969871614
D11-2,488,60,1.701908096622774
D11-2,405,0,2.7368545105550393
D11-2,405,1,2.6764763218135554
D11-2,405,2,2.6221066548978014
D11-2,405,3,2.5695317628507333
D11-2,405,4,2.5155699010780372
D11-2,405,5,2.4621000879373507
D11-2,405,6,2.4100964951112958
D11-2,405,7,2.359058470067386
D11-2,405,8,2.3089503912578744
D11-2,405,9,2.2592803564006867
D11-2,405,10,2.2105679052532095
D11-2,405,11,2.16606091963528
D11-2,405,12,2.1199383927660644
D11-2,405,13,2.076067539283171
D11-2,405,14,2.0341458395484238
D11-2,405,15,1.9931548748675616
D11-2,405,16,1.952915570026828
D11-2,405,17,1.9048035233200162
D11-2,405,18,1.8422255319554368
D11-2,405,19,1.7856080446245188
D11-2,405,20,1.7302731332590797
D11-2,405,21,1.6729478355572407
D11-2,405,22,1.6053129280726048
D11-2,405,23,1.5478667167855475
D11-2,405,24,1.5018155802769222
D11-2,405,25,1.4678812805287602
D11-2,405,26,1.4420479924006389
D11-2,405,27,1.412237084672467
D11-2,405,28,1.3853234656957458
D11-2,405,29,1.3651135360950297
D11-2,405,30,1.3491492152460844
D11-2,405,31,1.3374822351221531
D11-2,405,32,1.3285624450942406
D11-2,405,33,1.320306025402521
D11-2,405,34,1.3098469223057367
D11-2,405,35,1.2976613758575504
D11-2,405,36,1.2845453268684373
D11-2,405,37,1.2721123406585582
D11-2,405,38,1.262959944412862
D11-2,405,39,1.254723568461157
D11-2,405,40,1.2481405625843205
D11-2,405,41,1.2433187022853605
D11-2,405,42,1.2401001425843226
D11-2,405,43,1.237806719818592
D11-2,405,44,1.2360089599544148
D11-2,405,45,1.2344776327865516
D11-2,405,46,1.2328014889632941
D11-2,405,47,1.2307682202429062
D11-2,405,48,1.2279439942247956
D11-2,405,49,1.2252616835697683
D11-2,405,50,1.2224757091217986
D11-2,405,51,1.2205078950824766
D11-2,405,52,1.2191164624442177
D11-2,405,53,1.218248141687374
D11-2,405,54,1.2177104736580862
D11-2,405,55,1.2168576117243148
D11-2,405,56,1.2168908867308463
D11-2,405,57,1.2176131045191791
D11-2,405,58,1.2185300422927203
D11-2,405,59,1.2206092793252914
D11-2,405,60,1.2234746453994882
D11-2,640,0,3.24965437498078
D11-2,640,1,3.1965110788553943
D11-2,640,2,3.1458803119353536
D11-2,640,3,3.0943724372704757
D11-2,640,4,3.0407499392087685
D11-2,640,5,2.9896279170173763
D11-2,640,6,2.9399550629689353
D11-2,640,7,2.8895626772379734
D11-2,640,8,2.8399251015494897
D11-2,640,9,2.794421890204565
D11-2,640,10,2.748982844741914
D11-2,640,11,2.7048660540736997
D11-2,640,12,2.663707369922102
D11-2,640,13,2.624823481063181
D11-2,640,14,2.585038563992841
D11-2,640,15,2.54901173674846
D11-2,640,16,2.5266312590759186
D11-2,640,17,2.459584418368683
D11-2,640,18,2.2956525177080374
D11-2,640,19,2.187560155581713
D11-2,640,20,2.1086993555491382
D11-2,640,21,2.0450601971369147
D11-2,640,22,1.9986755285909819
D11-2,640,23,1.9696339626846806
D11-2,640,24,1.9474667558541177
D11-2,640,25,1.9335800789186681
D11-2,640,26,1.9217961541591617
D11-2,640,27,1.9164857320645121
D11-2,640,28,1.9101895783789757
D11-2,640,29,1.9002361370691312
D11-2,640,30,1.8891447784763162
D11-2,640,31,1.876219748102103
D11-2,640,32,1.8640733369320153
D11-2,640,33,1.8573255726361222
D11-2,640,34,1.8513644792642592
D11-2,640,35,1.8449285230283394
D11-2,640,36,1.8369650995604059
D11-2,640,37,1.8319274772420342
D11-2,640,38,1.8268172019479296
D11-2,640,39,1.8217531324149059
D11-2,640,40,1.8152791613083648
D11-2,640,41,1.8101121272464282
D11-2,640,42,1.804575514146079
D11-2,640,43,1.800753718862424
D11-2,640,44,1.7978312395410978
D11-2,640,45,1.7942853355064692
D11-2,640,46,1.7896079349707326
D11-2,640,47,1.7858233052460115
D11-2,640,48,1.7844027729910366
D11-2,640,49,1.7837451007743177
D11-2,640,50,1.7842108853747403
D11-2,640,51,1.7848977272088982
D11-2,640,52,1.784843059811758
D11-2,640,53,1.7852274132630301
D11-2,640,54,1.7863246581624452
D11-2,640,55,1.7871672939504364
D11-2,640,56,1.78888219583651
D11-2,640,57,1.7902874550255488
D11-2,640,58,1.7920069546444675
D11-2,640,59,1.7933720404789741
D11-2,640,60,1.7971313709642986
D11-2,555,0,3.0031114540227506
D11-2,555,1,2.943857913660591
D11-2,555,2,2.887425340952216
D11-2,555,3,2.831187662702158
D11-2,555,4,2.7765752100241823
D11-2,555,5,2.7227943849696836
D11-2,555,6,2.6715397807061834
D11-2,555,7,2.6215903033523396
D11-2,555,8,2.573341051766141
D11-2,555,9,2.522191343583924
D11-2,555,10,2.478008074009063
D11-2,555,11,2.436520932390663
D11-2,555,12,2.3942133780362913
D11-2,555,13,2.3544678003396156
D11-2,555,14,2.3177643894422824
D11-2,555,15,2.276903653580685
D11-2,555,16,2.196202678330015
D11-2,555,17,1.867538571100009
D11-2,555,18,1.821750528129869
D11-2,555,19,1.8353248451394286
D11-2,555,20,1.826217006243952
D11-2,555,21,1.8159244760416646
D11-2,555,22,1.803893171006786
D11-2,555,23,1.7960326587610884
D11-2,555,24,1.785664309391036
D11-2,555,25,1.780122233123197
D11-2,555,26,1.771001383531577
D11-2,555,27,1.7615640437626767
D11-2,555,28,1.7523518712329456
D11-2,555,29,1.7424877687562392
D11-2,555,30,1.733388309273003
D11-2,555,31,1.724732209974699
D11-2,555,32,1.7153340603708207
D11-2,555,33,1.7074815329799222
D11-2,555,34,1.7016877368448822
D11-2,555,35,1.696914872480911
D11-2,555,36,1.691664078543879
D11-2,555,37,1.6855040118544418
D11-2,555,38,1.6793086695603032
D11-2,555,39,1.6756632018583928
D11-2,555,40,1.667309143459158
D11-2,555,41,1.6629953063734777
D11-2,555,42,1.657981905852312
D11-2,555,43,1.6533405173946822
D11-2,555,44,1.6469546551200647
D11-2,555,45,1.640863430210792
D11-2,555,46,1.636249901345319
D11-2,555,47,1.6327014673286464
D11-2,555,48,1.6290879015274777
D11-2,555,49,1.626042273692831
D11-2,555,50,1.6238811944875238
D11-2,555,51,1.620278264890934
D11-2,555,52,1.6208576787409408
D11-2,555,53,1.6191507840936117
D11-2,555,54,1.6168969682242529
D11-2,555,55,1.615180655801029
D11-2,555,56,1.6158084166038524
D11-2,555,57,1.6141158523705774
D11-2,555,58,1.6133689010310044
D11-2,555,59,1.6126457944546588
D11-2,555,60,1.6121069416121774
E10-1,640,0,0.1374910287818504
E10-1,640,1,0.1312119616885053
E10-1,640,2,0.12364021876259178
E10-1,640,3,0.11805441923279583
E10-1,640,4,0.11338046583942718
E10-1,640,5,0.11253711900601034
E10-1,640,6,0.1142654456332359
E10-1,640,7,0.11430420600751998
E10-1,640,8,0.11261641894815959
E10-1,640,9,0.10936538268010629
E10-1,640,10,0.10460064774552477
E10-1,488,0,0.7756679905121922
E10-1,488,1,0.7580015913659566
E10-1,488,2,0.74095507838023
E10-1,488,3,0.7276564484424342
E10-1,488,4,0.7145026901240615
E10-1,488,5,0.704005120946435
E10-1,488,6,0.6917933482485447
E10-1,488,7,0.6778945197428583
E10-1,488,8,0.6679559182167429
E10-1,488,9,0.665538107585291
E10-1,488,10,0.6657602133193004
E10-1,TRANS,0,8.07473332481392
E10-1,TRANS,1,8.062792648751483
E10-1,TRANS,2,8.058232755401674
E10-1,TRANS,3,8.062284217346223
E10-1,TRANS,4,8.059627202825308
E10-1,TRANS,5,8.052080782790467
E10-1,TRANS,6,8.048464012860023
E10-1,TRANS,7,8.051640618604077
E10-1,TRANS,8,8.04634203492923
E10-1,TRANS,9,8.050136885229534
E10-1,TRANS,10,8.04918156841101
E10-1,555,0,0.06803492780583728
E10-1,555,1,0.06504083353910678
E10-1,555,2,0.06440074478091194
E10-1,555,3,0.06625568911956638
E10-1,555,4,0.06674184177088896
E10-1,555,5,0.06366279091869725
E10-1,555,6,0.06128723417841191
E10-1,555,7,0.05791655472820897
E10-1,555,8,0.0542844273285708
E10-1,555,9,0.051627896272382415
E10-1,555,10,0.04958561368516534
E10-1,405,0,1.2885514836188783
E10-1,405,1,1.114421441095537
E10-1,405,2,1.0914319008522422
E10-1,405,3,1.1694463282361893
E10-1,405,4,1.30950261046468
E10-1,405,5,1.410737583897679
E10-1,405,6,1.4966567083740583
E10-1,405,7,1.7066148722328838
E10-1,405,8,2.028776687124484
E10-1,405,9,2.1808850505419524
E10-1,405,10,2.29073822066086
G7-2,555,0,4.0546088949099115
G7-2,555,1,2.522336091331261
G7-2,555,2,1.5257512283819066
G7-2,555,3,1.6395169190834304
G7-2,555,4,1.7103355830641491
G7-2,555,5,1.73862636807819
G7-2,555,6,1.7276491376184704
G7-2,555,7,1.9530142789806622
G7-2,555,8,2.2811714731287354
G7-2,555,9,2.649067192175873
G7-2,555,10,3.005550587834241
G7-2,555,11,3.2703432792303273
G7-2,555,12,3.5544324855437694
G7-2,555,13,3.876167278851943
G7-2,555,14,4.112755595059182
G7-2,555,15,4.304022053534548
G7-2,555,16,4.437486066292723
G7-2,405,0,1.8978304238029082
G7-2,405,1,1.5044650776225825
G7-2,405,2,0.9110920153238278
G7-2,405,3,0.755098506600672
G7-2,405,4,0.7238093423379081
G7-2,405,5,0.7563071591803486
G7-2,405,6,0.8286308338999437
G7-2,405,7,0.8553278904715007
G7-2,405,8,0.8781519665195369
G7-2,405,9,0.955843185687645
G7-2,405,10,0.9792816188708747
G7-2,405,11,0.9872472281212309
G7-2,405,12,1.089956091146496
G7-2,405,13,1.2880069540115346
G7-2,405,14,1.5549788795175148
G7-2,405,15,1.774998005164276
G7-2,405,16,1.888445548129296
G7-2,488,0,1.4190309118178634
G7-2,488,1,2.5148396211751964
G7-2,488,2,0.7719923912528612
G7-2,488,3,0.4839147421789612
G7-2,488,4,0.45881727335197375
G7-2,488,5,0.4459669055128631
G7-2,488,6,0.4402046448714523
G7-2,488,7,0.4334772742378743
G7-2,488,8,0.42713939442950455
G7-2,488,9,0.4245219452043363
G7-2,488,10,0.4316437684883317
G7-2,488,11,0.4531945406418441
G7-2,488,12,0.4911266329288513
G7-2,488,13,0.5308425912121949
G7-2,488,14,0.560683471723387
G7-2,488,15,0.5811765827345093
G7-2,488,16,0.5971392442000135
G7-2,TRANS,0,8.071331064883775
G7-2,TRANS,1,8.055839944214627
G7-2,TRANS,2,8.065178591468808
G7-2,TRANS,3,8.058302921851642
G7-2,TRANS,4,8.06469692187736
G7-2,TRANS,5,8.06709336429184
G7-2,TRANS,6,8.075208607603079
G7-2,TRANS,7,8.07118142298515
G7-2,TRANS,8,8.070932998865818
G7-2,TRANS,9,8.068539423060766
G7-2,TRANS,10,8.067428492910205
G7-2,TRANS,11,8.06639077183658
G7-2,TRANS,12,8.067921935155884
G7-2,TRANS,13,8.068942406598175
G7-2,TRANS,14,8.069895484993538
G7-2,TRANS,15,8.0721389208884
G7-2,TRANS,16,8.075552034040074
G7-2,640,0,5.254730966556253
G7-2,640,1,4.560275169118272
G7-2,640,2,2.6143374184171373
G7-2,640,3,2.9017345866670605
G7-2,640,4,3.3537155954236315
G7-2,640,5,3.318582910885311
G7-2,640,6,3.316853356776109
G7-2,640,7,3.4221220964121737
G7-2,640,8,3.5947995206435803
G7-2,640,9,3.8116820879162803
G7-2,640,10,4.061397203365183
G7-2,640,11,4.255719461473256
G7-2,640,12,4.43427191944676
G7-2,640,13,4.591601888102712
G7-2,640,14,4.757377278327318
G7-2,640,15,4.865016630802293
G7-2,640,16,4.9186433054406145
G10-2,405,0,2.0357213051489453
G10-2,405,1,1.9690818899622178
G10-2,405,2,1.9100906965602649
G10-2,405,3,1.8494316032323717
G10-2,405,4,1.7884931244524196
G10-2,405,5,1.733200450235137
G10-2,405,6,1.680261277827101
G10-2,405,7,1.6318790515926893
G10-2,405,8,1.5925086107083797
G10-2,405,9,1.560099931129167
G10-2,405,10,1.5332184514600495
G10-2,405,11,1.5105035097717692
G10-2,405,12,1.4924734476481114
G10-2,405,13,1.4759392854840039
G10-2,405,14,1.4606409908452676
G10-2,405,15,1.4471332661454355
G10-2,405,16,1.4343043700010416
G10-2,405,17,1.4217558351729809
G10-2,405,18,1.4085370963005694
G10-2,405,19,1.393176442600941
G10-2,405,20,1.3767634037709366
G10-2,405,21,1.360447123949916
G10-2,405,22,1.3466638016332595
G10-2,405,23,1.3349360464492843
G10-2,405,24,1.3260558785543481
G10-2,405,25,1.3188518948139492
G10-2,405,26,1.312872609752959
G10-2,405,27,1.3068923261083025
G10-2,405,28,1.302387379603235
G10-2,405,29,1.2984851817776992
G10-2,405,30,1.2977224922567032
G10-2,405,31,1.297040915237095
G10-2,405,32,1.2990071066483524
G10-2,405,33,1.301274210863813
G10-2,405,34,1.3050288662176888
G10-2,405,35,1.309926426764226
G10-2,405,36,1.3146976644685893
G10-2,405,37,1.3196998290472792
G10-2,405,38,1.3255977884690147
G10-2,555,0,2.0914257186359806
G10-2,555,1,2.024491479677582
G10-2,555,2,1.9722777960334805
G10-2,555,3,1.927227646386771
G10-2,555,4,1.8918622805736032
G10-2,555,5,1.8591245192153554
G10-2,555,6,1.8288616448192971
G10-2,555,7,1.8006480188974017
G10-2,555,8,1.7737603608738122
G10-2,555,9,1.7479663020087266
G10-2,555,10,1.7252786061230667
G10-2,555,11,1.7023371490282628
G10-2,555,12,1.6803998245504699
G10-2,555,13,1.6595657650255446
G10-2,555,14,1.6407127887972817
G10-2,555,15,1.6232505305495408
G10-2,555,16,1.6068040835738577
G10-2,555,17,1.5880190280370656
G10-2,555,18,1.5723364003713207
G10-2,555,19,1.559108298072763
G10-2,555,20,1.5461030335673809
G10-2,555,21,1.5378951308987732
G10-2,555,22,1.5290616076570842
G10-2,555,23,1.5190008894759304
G10-2,555,24,1.5084520017109702
G10-2,555,25,1.501506757460641
G10-2,555,26,1.4972393846969205
G10-2,555,27,1.4922936593105405
G10-2,555,28,1.4888310274909968
G10-2,555,29,1.4867891500844872
G10-2,555,30,1.4837302689383234
G10-2,555,31,1.4823172499720936
G10-2,555,32,1.4842989334726777
G10-2,555,33,1.4844414720222552
G10-2,555,34,1.4849119354954057
G10-2,555,35,1.4890145423203944
G10-2,555,36,1.4927258832380172
G10-2,555,37,1.4969457833471904
G10-2,555,38,1.5011005183282944
G10-2,TRANS,0,7.926448181509458
G10-2,TRANS,1,7.9400089113817875
G10-2,TRANS,2,7.948182173112665
